country,sex,year,total_employment_000
syr,f,1995,784.3590087890625
syr,mf,1997,3505.445068359375
syr,m,1997,3057.451904296875
syr,f,1997,447.99200439453125
syr,mf,1999,4266.73583984375
syr,m,1999,3560.3369140625
syr,f,1999,706.4000244140625
syr,mf,2000,4688.71484375
syr,m,2000,3805.26611328125
syr,f,2000,883.448974609375
syr,mf,2001,4597.09619140625
syr,m,2001,3836.825927734375
syr,f,2001,760.27001953125
syr,mf,2002,4677.06689453125
syr,m,2002,3834.166015625
syr,f,2002,842.9010009765625
syr,mf,2003,4335.64892578125
syr,m,2003,3617.968994140625
syr,f,2003,717.6799926757812
syr,mf,2006,4859.9482421875
syr,m,2006,4229.708984375
syr,f,2006,630.239013671875
syr,mf,2007,4946.0
syr,m,2007,4316.39990234375
syr,f,2007,629.5999755859375
syr,mf,2008,4837.64990234375
syr,m,2008,4165.64990234375
syr,f,2008,672.0
syr,mf,2009,4999.25
syr,m,2009,4374.0498046875
syr,f,2009,625.1500244140625
syr,mf,2010,5054.4501953125
syr,m,2010,4403.60009765625
syr,f,2010,650.8499755859375
syr,mf,2011,4949.23779296875
syr,m,2011,4333.73291015625
syr,f,2011,615.5040283203125
twn,mf,2001,9383.0
twn,mf,2002,9454.0
twn,mf,2003,9573.0
twn,mf,2004,9786.0
twn,m,2004,5680.0830078125
twn,f,2004,4106.0
twn,mf,2005,9942.25
twn,m,2005,5752.8330078125
twn,f,2005,4189.5830078125
twn,mf,2006,10111.080078125
twn,m,2006,5810.4169921875
twn,f,2006,4300.8330078125
twn,mf,2007,10293.919921875
twn,m,2007,5868.5
twn,f,2007,4425.4169921875
twn,mf,2008,10402.919921875
twn,m,2008,5902.5830078125
twn,f,2008,4500.5830078125
twn,mf,2009,10278.580078125
twn,m,2009,5776.3330078125
twn,f,2009,4502.25
twn,mf,2010,10493.169921875
twn,m,2010,5879.9169921875
twn,f,2010,4613.1669921875
twn,mf,2011,10708.830078125
twn,m,2011,6006.5830078125
twn,f,2011,4702.25
twn,mf,2012,10859.830078125
twn,m,2012,6083.1669921875
twn,f,2012,4776.75
twn,mf,2013,10967.080078125
twn,m,2013,6115.75
twn,f,2013,4851.3330078125
twn,mf,2014,11078.7001953125
twn,m,2014,6165.75
twn,f,2014,4912.8330078125
tjk,mf,2004,2452.60009765625
tjk,m,2004,1441.699951171875
tjk,f,2004,1010.7999877929688
tjk,mf,2009,1856.51904296875
tjk,m,2009,1054.9429931640625
tjk,f,2009,801.5759887695312
tza,mf,1991,10889.2099609375
tza,m,1991,5455.09912109375
tza,f,1991,5434.10595703125
tza,mf,2001,16914.80078125
tza,m,2001,8351.2998046875
tza,f,2001,8563.5
tza,mf,2002,14293.0
tza,m,2002,7346.0
tza,f,2002,6947.0
tza,mf,2006,17944.599609375
tza,m,2006,8779.7998046875
tza,f,2006,9164.7001953125
tza,mf,2014,20030.140625
tza,m,2014,10143.400390625
tza,f,2014,9886.7392578125
tha,mf,1980,22523.099609375
tha,m,1980,11866.2998046875
tha,f,1980,10657.5
tha,mf,1981,20873.0
tha,m,1981,11314.2001953125
tha,f,1981,9556.599609375
tha,mf,1982,21611.400390625
tha,m,1982,11745.599609375
tha,f,1982,9860.400390625
tha,mf,1983,22911.099609375
tha,m,1983,12719.2001953125
tha,f,1983,10191.0
tha,mf,1984,23802.5
tha,m,1984,13213.7998046875
tha,f,1984,10588.7001953125
tha,mf,1986,26690.69921875
tha,m,1986,14387.2998046875
tha,f,1986,12303.400390625
tha,mf,1987,27639.099609375
tha,m,1987,14904.7998046875
tha,f,1987,12734.2998046875
tha,mf,1988,29462.30078125
tha,m,1988,15718.0
tha,f,1988,13744.2998046875
tha,mf,1989,30613.80078125
tha,m,1989,16283.7001953125
tha,f,1989,14330.099609375
tha,mf,1990,29956.19921875
tha,m,1990,16013.98046875
tha,f,1990,13942.2197265625
tha,mf,1991,30291.560546875
tha,m,1991,16447.779296875
tha,f,1991,13843.7900390625
tha,mf,1992,31675.76953125
tha,m,1992,17134.33984375
tha,f,1992,14541.4296875
tha,mf,1993,31634.150390625
tha,m,1993,17192.009765625
tha,f,1993,14442.1396484375
tha,mf,1994,31658.1796875
tha,m,1994,17129.55078125
tha,f,1994,14528.6201171875
tha,mf,1995,32258.939453125
tha,m,1995,17610.439453125
tha,f,1995,14648.509765625
tha,mf,1996,32032.630859375
tha,m,1996,17635.890625
tha,f,1996,14396.740234375
tha,mf,1997,32942.80078125
tha,m,1997,18005.330078125
tha,f,1997,14937.4697265625
tha,mf,1998,31934.970703125
tha,m,1998,17554.5
tha,f,1998,14380.4697265625
tha,mf,1999,31903.2890625
tha,m,1999,17623.44921875
tha,f,1999,14279.83984375
tha,mf,2000,32832.8203125
tha,m,2000,18070.8203125
tha,f,2000,14762.0
tha,mf,2001,33483.69921875
tha,m,2001,18471.0
tha,f,2001,15012.7099609375
tha,mf,2002,34262.8984375
tha,m,2002,18872.099609375
tha,f,2002,15390.7998046875
tha,mf,2003,34677.1015625
tha,m,2003,19081.5
tha,f,2003,15595.599609375
tha,mf,2004,35711.6015625
tha,m,2004,19698.80078125
tha,f,2004,16012.7998046875
tha,mf,2005,36302.3984375
tha,m,2005,19470.30078125
tha,f,2005,16832.099609375
tha,mf,2006,36344.6015625
tha,m,2006,19638.400390625
tha,f,2006,16706.19921875
tha,mf,2007,37122.19921875
tha,m,2007,19976.80078125
tha,f,2007,17145.400390625
tha,mf,2008,37836.6015625
tha,m,2008,20405.0
tha,f,2008,17431.599609375
tha,mf,2009,37706.3203125
tha,m,2009,20489.25
tha,f,2009,17217.0703125
tha,mf,2010,38037.33984375
tha,m,2010,20652.48046875
tha,f,2010,17384.859375
tha,mf,2011,39317.23046875
tha,m,2011,21148.58984375
tha,f,2011,18168.650390625
tha,mf,2012,38939.12890625
tha,m,2012,21129.080078125
tha,f,2012,17810.0390625
tha,mf,2013,39112.3984375
tha,m,2013,21349.240234375
tha,f,2013,17763.16015625
tls,mf,2010,253.2480010986328
tls,m,2010,173.13699340820312
tls,f,2010,80.11100006103516
tgo,mf,2006,2388.617919921875
tgo,m,2006,1151.4189453125
tgo,f,2006,1237.198974609375
ton,mf,1984,33.29999923706055
ton,m,1984,24.399999618530273
ton,f,1984,8.899999618530273
ton,mf,2003,34.560001373291016
ton,m,2003,20.420000076293945
ton,f,2003,14.140000343322754
tto,mf,1980,387.8999938964844
tto,m,1980,270.20001220703125
tto,f,1980,117.69999694824219
tto,mf,1981,389.6000061035156
tto,m,1981,271.5
tto,f,1981,118.19999694824219
tto,mf,1982,400.8999938964844
tto,m,1982,273.5
tto,f,1982,127.4000015258789
tto,mf,1983,399.3999938964844
tto,m,1983,276.1000061035156
tto,f,1983,123.30000305175781
tto,mf,1984,406.79998779296875
tto,m,1984,274.6000061035156
tto,f,1984,132.1999969482422
tto,mf,1985,392.20001220703125
tto,m,1985,263.6000061035156
tto,f,1985,128.60000610351562
tto,mf,1986,390.5
tto,m,1986,263.3999938964844
tto,f,1986,127.0999984741211
tto,mf,1987,372.29998779296875
tto,m,1987,251.10000610351562
tto,f,1987,121.19999694824219
tto,mf,1988,371.5
tto,m,1988,248.10000610351562
tto,f,1988,123.4000015258789
tto,mf,1989,365.70001220703125
tto,m,1989,246.89999389648438
tto,f,1989,118.80000305175781
tto,mf,1990,374.1000061035156
tto,m,1990,253.39999389648438
tto,f,1990,120.69999694824219
tto,mf,1991,401.0
tto,m,1991,265.3999938964844
tto,f,1991,135.60000610351562
tto,mf,1992,405.8999938964844
tto,m,1992,263.70001220703125
tto,f,1992,142.3000030517578
tto,mf,1993,404.5
tto,m,1993,261.79998779296875
tto,f,1993,142.8000030517578
tto,mf,1994,415.6000061035156
tto,m,1994,267.70001220703125
tto,f,1994,147.89999389648438
tto,mf,1995,431.5
tto,m,1995,277.5
tto,f,1995,154.0
tto,mf,1996,444.20001220703125
tto,m,1996,282.5
tto,f,1996,161.6999969482422
tto,mf,1997,459.79998779296875
tto,m,1997,294.5
tto,f,1997,165.3000030517578
tto,mf,1998,479.29998779296875
tto,m,1998,305.5
tto,f,1998,173.8000030517578
tto,mf,1999,489.3999938964844
tto,m,1999,310.1000061035156
tto,f,1999,179.3000030517578
tto,mf,2000,503.1000061035156
tto,m,2000,316.8999938964844
tto,f,2000,186.1999969482422
tto,mf,2001,514.0999755859375
tto,m,2001,326.0
tto,f,2001,188.10000610351562
tto,mf,2002,525.0999755859375
tto,m,2002,329.0
tto,f,2002,196.10000610351562
tto,mf,2003,534.0999755859375
tto,m,2003,330.6000061035156
tto,f,2003,203.5
tto,mf,2004,562.2000122070312
tto,m,2004,341.8999938964844
tto,f,2004,220.3000030517578
tto,mf,2005,574.0
tto,m,2005,343.6000061035156
tto,f,2005,230.39999389648438
tto,mf,2006,586.2000122070312
tto,m,2006,348.5
tto,f,2006,237.6999969482422
tto,mf,2007,587.7999877929688
tto,m,2007,354.20001220703125
tto,f,2007,233.60000610351562
tto,mf,2008,597.5999755859375
tto,m,2008,353.5
tto,f,2008,245.89999389648438
tun,mf,1980,1609.4000244140625
tun,m,1980,1249.699951171875
tun,f,1980,359.6000061035156
tun,mf,1981,1657.199951171875
tun,mf,1982,1703.5
tun,mf,1989,1978.800048828125
tun,m,1989,1592.800048828125
tun,f,1989,386.0
tun,mf,2007,3085.10009765625
tun,mf,2008,3155.39990234375
tun,mf,2009,3198.89990234375
tun,mf,2010,3277.39990234375
tun,mf,2011,3139.800048828125
tun,mf,2012,3249.35009765625
tun,mf,2013,3326.60009765625
tun,mf,2014,3401.800048828125
tur,mf,1982,5328.0
tur,m,1982,4681.0
tur,f,1982,647.0
tur,mf,1983,6075.0
tur,m,1983,5377.0
tur,f,1983,698.0
tur,mf,1984,6317.0
tur,m,1984,5568.0
tur,f,1984,749.0
tur,mf,1985,16162.0
tur,m,1985,11281.0
tur,f,1985,4881.0
tur,mf,1988,18445.0
tur,m,1988,12836.0
tur,f,1988,5609.0
tur,mf,1989,18856.0
tur,m,1989,12870.0
tur,f,1989,5987.0
tur,mf,1990,19946.0
tur,m,1990,13669.0
tur,f,1990,6277.0
tur,mf,1991,19022.0
tur,m,1991,13273.0
tur,f,1991,5749.0
tur,mf,1992,19085.0
tur,m,1992,13488.0
tur,f,1992,5598.0
tur,mf,1993,18047.0
tur,m,1993,13452.0
tur,f,1993,4596.0
tur,mf,1994,19401.0
tur,m,1994,13841.0
tur,f,1994,5561.0
tur,mf,1995,19893.0
tur,m,1995,14233.0
tur,f,1995,5660.0
tur,mf,1996,20388.0
tur,m,1996,14597.0
tur,f,1996,5791.0
tur,mf,1997,20362.0
tur,m,1997,14886.0
tur,f,1997,5475.0
tur,mf,1998,20872.0
tur,m,1998,15144.0
tur,f,1998,5729.0
tur,mf,1999,21413.0
tur,m,1999,15257.0
tur,f,1999,6157.0
tur,mf,2000,21581.0
tur,m,2000,15780.0
tur,f,2000,5801.0
tur,mf,2001,21524.0
tur,m,2001,15555.0
tur,f,2001,5969.0
tur,mf,2002,21354.0
tur,m,2002,15232.0
tur,f,2002,6122.0
tur,mf,2003,21147.0
tur,m,2003,15256.0
tur,f,2003,5891.0
tur,mf,2004,21791.0
tur,m,2004,16023.0
tur,f,2004,5768.0
tur,mf,2005,22046.0
tur,m,2005,16346.0
tur,f,2005,5700.0
tur,mf,2006,19884.599609375
tur,m,2006,14772.2998046875
tur,f,2006,5112.39990234375
tur,mf,2007,20218.69921875
tur,m,2007,15011.5
tur,f,2007,5207.2001953125
tur,mf,2008,20633.30078125
tur,m,2008,15191.7001953125
tur,f,2008,5441.60009765625
tur,mf,2009,20697.599609375
tur,m,2009,14991.7001953125
tur,f,2009,5705.89990234375
tur,mf,2010,22002.599609375
tur,m,2010,15744.2001953125
tur,f,2010,6258.39990234375
tur,mf,2011,23450.0
tur,m,2011,16671.400390625
tur,f,2011,6778.60009765625
tur,mf,2012,24170.900390625
tur,m,2012,17053.80078125
tur,f,2012,7117.2001953125
tur,mf,2013,24855.5
tur,m,2013,17403.099609375
tur,f,2013,7452.39990234375
tur,mf,2014,25257.30078125
tur,m,2014,17748.80078125
tur,f,2014,7508.39990234375
tca,mf,2001,10.180000305175781
tca,mf,2002,11.472999572753906
tca,mf,2003,14.050999641418457
tca,mf,2004,15.16100025177002
tca,mf,2005,17.441999435424805
tca,mf,2006,18.19499969482422
tca,mf,2007,19.586999893188477
tca,mf,2008,21.493000030517578
uga,mf,2002,9421.220703125
uga,mf,2003,9260.0
uga,m,2003,4618.0
uga,f,2003,4642.0
uga,mf,2005,9332.7998046875
uga,mf,2009,15767.740234375
uga,m,2009,7666.34912109375
uga,f,2009,8101.38818359375
ukr,mf,1987,25512.0
ukr,mf,1988,25406.0
ukr,mf,1989,25420.0
ukr,mf,1990,25401.0
ukr,mf,1991,24977.0
ukr,mf,1992,23985.0
ukr,mf,1993,23945.0
ukr,mf,1994,23025.0
ukr,mf,1995,23725.0
ukr,mf,1996,23232.0
ukr,mf,1997,22598.0
ukr,mf,1998,22349.0
ukr,mf,1999,21824.0
ukr,mf,2000,21269.0
ukr,mf,2001,19971.5
ukr,mf,2002,20091.19921875
ukr,mf,2003,20163.30078125
ukr,mf,2004,20295.69921875
ukr,mf,2005,20680.0
ukr,mf,2006,20730.400390625
ukr,mf,2007,20904.69921875
ukr,mf,2008,20972.30078125
ukr,mf,2009,20191.5
ukr,m,2009,10217.2001953125
ukr,f,2009,9974.2998046875
ukr,mf,2011,20324.19921875
ukr,m,2011,10442.900390625
ukr,f,2011,9881.2998046875
ukr,mf,2012,20354.30078125
ukr,m,2012,10508.0
ukr,f,2012,9846.2998046875
ukr,mf,2013,20404.099609375
ukr,m,2013,10556.5
ukr,f,2013,9847.599609375
ukr,mf,2014,18073.30078125
ukr,m,2014,9354.400390625
ukr,f,2014,8718.900390625
are,mf,1995,1311.8160400390625
are,m,1995,1159.68994140625
are,f,1995,152.12600708007812
are,mf,2000,1779.0
are,m,2000,1553.0
are,f,2000,226.0
are,mf,2005,2479.8798828125
are,m,2005,2158.666015625
are,f,2005,321.2139892578125
are,mf,2008,1846.1500244140625
are,m,2008,1501.29296875
are,f,2008,344.85699462890625
gbr,mf,1980,25327.0
gbr,m,1980,15248.0
gbr,f,1980,10078.0
gbr,mf,1981,24345.0
gbr,m,1981,14573.0
gbr,f,1981,9773.0
gbr,mf,1982,23907.0
gbr,m,1982,14212.0
gbr,f,1982,9694.0
gbr,mf,1983,23624.0
gbr,m,1983,13956.0
gbr,f,1983,9668.0
gbr,mf,1984,24235.0
gbr,m,1984,14194.0
gbr,f,1984,10041.0
gbr,mf,1985,24539.0
gbr,m,1985,14289.0
gbr,f,1985,10250.0
gbr,mf,1986,24568.0
gbr,m,1986,14169.0
gbr,f,1986,10399.0
gbr,mf,1987,25083.0
gbr,m,1987,14334.0
gbr,f,1987,10749.0
gbr,mf,1988,25859.5
gbr,m,1988,14824.0
gbr,f,1988,11035.5
gbr,mf,1989,26688.80078125
gbr,m,1989,15218.7001953125
gbr,f,1989,11470.2001953125
gbr,mf,1990,26935.400390625
gbr,m,1990,15318.0
gbr,f,1990,11617.5
gbr,mf,1991,26399.599609375
gbr,m,1991,14887.099609375
gbr,f,1991,11512.5
gbr,mf,1992,25765.51953125
gbr,m,1992,14318.740234375
gbr,f,1992,11446.7802734375
gbr,mf,1993,25477.91015625
gbr,m,1993,14020.5302734375
gbr,f,1993,11457.3798828125
gbr,mf,1994,25676.900390625
gbr,m,1994,14155.51953125
gbr,f,1994,11521.3798828125
gbr,mf,1995,25989.439453125
gbr,m,1995,14380.3095703125
gbr,f,1995,11609.1201171875
gbr,mf,1996,26280.689453125
gbr,m,1996,14480.0595703125
gbr,f,1996,11800.6396484375
gbr,mf,1997,26744.30078125
gbr,m,1997,14757.580078125
gbr,f,1997,11986.7197265625
gbr,mf,1998,27050.83984375
gbr,m,1998,14970.7998046875
gbr,f,1998,12080.0302734375
gbr,mf,1999,26409.5
gbr,m,1999,14317.5
gbr,f,1999,12092.099609375
gbr,mf,2000,26804.400390625
gbr,m,2000,14519.099609375
gbr,f,2000,12285.400390625
gbr,mf,2001,27114.19921875
gbr,m,2001,14663.7001953125
gbr,f,2001,12450.599609375
gbr,mf,2002,27235.599609375
gbr,m,2002,14671.7001953125
gbr,f,2002,12563.900390625
gbr,mf,2003,27481.900390625
gbr,m,2003,14831.099609375
gbr,f,2003,12650.7998046875
gbr,mf,2004,27721.69921875
gbr,m,2004,14933.5
gbr,f,2004,12788.2998046875
gbr,mf,2005,28089.5
gbr,m,2005,15115.5
gbr,f,2005,12974.0
gbr,mf,2006,28417.30078125
gbr,m,2006,15247.2998046875
gbr,f,2006,13170.0
gbr,mf,2007,28621.900390625
gbr,m,2007,15384.7001953125
gbr,f,2007,13237.2001953125
gbr,mf,2008,28827.30078125
gbr,m,2008,15446.900390625
gbr,f,2008,13380.400390625
gbr,mf,2009,28318.599609375
gbr,m,2009,15037.400390625
gbr,f,2009,13281.099609375
gbr,mf,2010,28289.599609375
gbr,m,2010,15026.7001953125
gbr,f,2010,13262.900390625
gbr,mf,2011,28404.19921875
gbr,m,2011,15088.7001953125
gbr,f,2011,13315.400390625
gbr,mf,2012,28650.599609375
gbr,m,2012,15233.599609375
gbr,f,2012,13417.0
gbr,mf,2013,28916.69921875
gbr,m,2013,15326.900390625
gbr,f,2013,13589.7998046875
gbr,mf,2014,29530.80078125
gbr,m,2014,15654.900390625
gbr,f,2014,13875.900390625
usa,mf,1980,99303.0
usa,m,1980,57186.0
usa,f,1980,42117.0
usa,mf,1981,100397.0
usa,m,1981,57397.0
usa,f,1981,43000.0
usa,mf,1982,99526.0
usa,m,1982,56271.0
usa,f,1982,43256.0
usa,mf,1983,100834.0
usa,m,1983,56787.0
usa,f,1983,44046.0
usa,mf,1984,105005.0
usa,m,1984,59091.0
usa,f,1984,45915.0
usa,mf,1985,107150.0
usa,m,1985,59891.0
usa,f,1985,47259.0
usa,mf,1986,109597.0
usa,m,1986,60892.0
usa,f,1986,48706.0
usa,mf,1987,112440.0
usa,m,1987,62107.0
usa,f,1987,50334.0
usa,mf,1988,114968.0
usa,m,1988,63273.0
usa,f,1988,51696.0
usa,mf,1989,117342.0
usa,m,1989,64315.0
usa,f,1989,53027.0
usa,mf,1990,118793.0
usa,m,1990,65104.0
usa,f,1990,53689.0
usa,mf,1991,117718.0
usa,m,1991,64223.0
usa,f,1991,53496.0
usa,mf,1992,118492.0
usa,m,1992,64440.0
usa,f,1992,54052.0
usa,mf,1993,120259.0
usa,m,1993,65349.0
usa,f,1993,54910.0
usa,mf,1994,123060.0
usa,m,1994,66450.0
usa,f,1994,56610.0
usa,mf,1995,124900.0
usa,m,1995,67377.0
usa,f,1995,57523.0
usa,mf,1996,126708.0
usa,m,1996,68207.0
usa,f,1996,58501.0
usa,mf,1997,129558.0
usa,m,1997,69685.0
usa,f,1997,59873.0
usa,mf,1998,131463.0
usa,m,1998,70693.0
usa,f,1998,60771.0
usa,mf,1999,133488.0
usa,m,1999,71446.0
usa,f,1999,62042.0
usa,mf,2000,135208.0
usa,m,2000,72293.0
usa,f,2000,62915.0
usa,mf,2001,135073.0
usa,m,2001,72080.0
usa,f,2001,62992.0
usa,mf,2002,136485.0
usa,m,2002,72903.0
usa,f,2002,63582.0
usa,mf,2003,137736.0
usa,m,2003,73322.0
usa,f,2003,64404.0
usa,mf,2004,139252.0
usa,m,2004,74524.0
usa,f,2004,64728.0
usa,mf,2005,141730.0
usa,m,2005,75973.0
usa,f,2005,65757.0
usa,mf,2006,144427.0
usa,m,2006,77502.0
usa,f,2006,66925.0
usa,mf,2007,146047.0
usa,m,2007,78254.0
usa,f,2007,67792.0
usa,mf,2008,145362.0
usa,m,2008,77486.0
usa,f,2008,67876.0
usa,mf,2009,139877.0
usa,m,2009,73715.1796875
usa,f,2009,66161.8203125
usa,mf,2010,139064.0
usa,m,2010,73425.7890625
usa,f,2010,65638.2109375
ury,mf,1984,932.5999755859375
ury,m,1984,569.7000122070312
ury,f,1984,362.8999938964844
ury,mf,1986,1021.2000122070312
ury,m,1986,626.2000122070312
ury,f,1986,395.0
ury,mf,1987,1090.699951171875
ury,m,1987,671.5
ury,f,1987,419.1000061035156
ury,mf,1988,1103.0999755859375
ury,m,1988,676.9000244140625
ury,f,1988,426.1000061035156
ury,mf,1989,1134.4000244140625
ury,m,1989,690.5
ury,f,1989,443.8999938964844
ury,mf,1990,1136.199951171875
ury,m,1990,686.9000244140625
ury,f,1990,449.29998779296875
ury,mf,1991,1128.4000244140625
ury,m,1991,682.2000122070312
ury,f,1991,446.20001220703125
ury,mf,1992,1146.4000244140625
ury,m,1992,676.2000122070312
ury,f,1992,470.20001220703125
ury,mf,1993,1156.0
ury,m,1993,679.2000122070312
ury,f,1993,476.79998779296875
ury,mf,1994,1187.5
ury,m,1994,699.7000122070312
ury,f,1994,487.79998779296875
ury,mf,1995,1206.0
ury,m,1995,707.2000122070312
ury,f,1995,498.79998779296875
ury,mf,1998,1103.699951171875
ury,m,1998,635.2999877929688
ury,f,1998,468.3999938964844
ury,mf,1999,1082.0999755859375
ury,m,1999,623.7000122070312
ury,f,1999,458.3999938964844
ury,mf,2000,1067.5999755859375
ury,m,2000,613.4000244140625
ury,f,2000,454.20001220703125
ury,mf,2001,1076.199951171875
ury,m,2001,617.7000122070312
ury,f,2001,458.5
ury,mf,2002,1038.300048828125
ury,m,2002,597.9000244140625
ury,f,2002,440.3999938964844
ury,mf,2003,1032.0
ury,m,2003,589.7000122070312
ury,f,2003,442.29998779296875
ury,mf,2004,1075.5999755859375
ury,m,2004,617.2999877929688
ury,f,2004,460.6000061035156
ury,mf,2005,1114.5
ury,m,2005,620.0999755859375
ury,f,2005,494.3999938964844
ury,mf,2006,1413.5
ury,m,2006,822.4000244140625
ury,f,2006,591.0
ury,mf,2007,1482.0999755859375
ury,m,2007,852.9000244140625
ury,f,2007,629.0
ury,mf,2009,1542.5419921875
ury,m,2009,876.8049926757812
ury,f,2009,665.7369995117188
ury,mf,2010,1562.31298828125
ury,m,2010,865.4520263671875
ury,f,2010,696.8610229492188
ury,mf,2011,1644.14697265625
ury,m,2011,911.8209838867188
ury,f,2011,732.3259887695312
ury,mf,2013,1618.8170166015625
ury,m,2013,901.89599609375
ury,f,2013,716.9210205078125
uzb,mf,1995,8449.0
uzb,mf,1996,8561.0
uzb,mf,1997,8680.0
uzb,mf,1998,8800.0
uzb,mf,1999,8885.0
vut,mf,2009,94.45999908447266
vut,m,2009,53.645999908447266
vut,f,2009,40.81399917602539
ven,mf,1980,4245.10009765625
ven,m,1980,3061.199951171875
ven,f,1980,1183.9000244140625
ven,mf,1981,4754.60009765625
ven,m,1981,3465.800048828125
ven,f,1981,1288.800048828125
ven,mf,1982,4887.10009765625
ven,m,1982,3548.0
ven,f,1982,1339.199951171875
ven,mf,1983,4908.10009765625
ven,m,1983,3553.89990234375
ven,f,1983,1354.199951171875
ven,mf,1984,4923.2998046875
ven,m,1984,3558.5
ven,f,1984,1364.800048828125
ven,mf,1985,5106.10009765625
ven,m,1985,3692.199951171875
ven,f,1985,1413.9000244140625
ven,mf,1986,5396.0
ven,m,1986,3901.10009765625
ven,f,1986,1494.9000244140625
ven,mf,1987,5694.2001953125
ven,m,1987,4083.60009765625
ven,f,1987,1610.5999755859375
ven,mf,1989,6112.60009765625
ven,m,1989,4247.10009765625
ven,f,1989,1865.5
ven,mf,1990,6404.5
ven,m,1990,4409.7998046875
ven,f,1990,1994.699951171875
ven,mf,1991,6701.2001953125
ven,m,1991,4566.2001953125
ven,f,1991,2135.0
ven,mf,1992,6986.39990234375
ven,m,1992,4747.60009765625
ven,f,1992,2238.800048828125
ven,mf,1993,7102.7001953125
ven,m,1993,4879.60009765625
ven,f,1993,2223.10009765625
ven,mf,1994,7265.89990234375
ven,m,1994,4977.7001953125
ven,f,1994,2288.199951171875
ven,mf,1995,7667.0
ven,m,1995,5186.0
ven,f,1995,2481.0
ven,mf,1996,7819.10009765625
ven,m,1996,5249.60009765625
ven,f,1996,2569.60009765625
ven,mf,1997,8286.7998046875
ven,m,1997,5451.7998046875
ven,f,1997,2835.0
ven,mf,1998,8710.7001953125
ven,m,1998,5631.0
ven,f,1998,3079.699951171875
ven,mf,1999,8741.599609375
ven,m,1999,5610.2998046875
ven,f,1999,3131.300048828125
ven,mf,2000,8960.900390625
ven,m,2000,5722.7998046875
ven,f,2000,3238.10009765625
ven,mf,2001,9685.599609375
ven,m,2001,5995.7001953125
ven,f,2001,3689.89990234375
ven,mf,2002,9786.2001953125
ven,m,2002,6029.7001953125
ven,f,2002,3756.5
ven,mf,2003,9993.7998046875
ven,m,2003,6140.7001953125
ven,f,2003,3853.10009765625
ven,mf,2004,10417.599609375
ven,m,2004,6403.39990234375
ven,f,2004,4014.199951171875
ven,mf,2005,10734.0
ven,m,2005,6620.7998046875
ven,f,2005,4113.10009765625
ven,mf,2006,11116.900390625
ven,m,2006,6894.0
ven,f,2006,4223.0
ven,mf,2007,11491.900390625
ven,m,2007,7073.0
ven,f,2007,4418.89990234375
ven,mf,2008,11863.099609375
ven,m,2008,7264.39990234375
ven,f,2008,4598.60009765625
ven,mf,2009,11936.1904296875
ven,m,2009,7284.796875
ven,f,2009,4651.39404296875
ven,mf,2010,12071.3701171875
ven,m,2010,7388.97119140625
ven,f,2010,4682.40185546875
ven,mf,2011,12388.2001953125
ven,m,2011,7558.06201171875
ven,f,2011,4830.14208984375
ven,mf,2012,12389.7197265625
ven,mf,2013,12948.0703125
vnm,mf,1996,35386.0
vnm,m,1996,17388.69921875
vnm,f,1996,17997.30078125
vnm,mf,1997,35602.5
vnm,m,1997,17641.30078125
vnm,f,1997,17961.19921875
vnm,mf,1998,36954.30078125
vnm,m,1998,18366.80078125
vnm,f,1998,18587.5
vnm,mf,1999,38119.8984375
vnm,m,1999,19028.5
vnm,f,1999,19091.400390625
vnm,mf,2000,38367.6015625
vnm,m,2000,19292.099609375
vnm,f,2000,19075.5
vnm,mf,2001,39000.30078125
vnm,m,2001,19743.69921875
vnm,f,2001,19256.5
vnm,mf,2002,40162.30078125
vnm,m,2002,20355.599609375
