country,sex,year,industry_000
grc,f,1999,183.5
grc,mf,2000,919.9000244140625
grc,m,2000,736.0
grc,f,2000,183.89999389648438
grc,mf,2001,968.0
grc,m,2001,786.5
grc,f,2001,181.39999389648438
grc,mf,2002,968.7999877929688
grc,m,2002,790.2000122070312
grc,f,2002,178.60000610351562
grc,mf,2003,975.5
grc,m,2003,792.9000244140625
grc,f,2003,182.60000610351562
grc,mf,2004,981.7999877929688
grc,m,2004,805.5
grc,f,2004,176.3000030517578
grc,mf,2005,985.5
grc,m,2005,816.7999877929688
grc,f,2005,168.60000610351562
grc,mf,2006,989.7999877929688
grc,m,2006,816.0999755859375
grc,f,2006,173.8000030517578
grc,mf,2007,1016.7000122070312
grc,m,2007,841.0999755859375
grc,f,2007,175.5
grc,mf,2008,1015.7000122070312
grc,m,2008,845.2999877929688
grc,f,2008,170.39999389648438
grc,mf,2009,954.7999877929688
grc,m,2009,796.7999877929688
grc,f,2009,157.8000030517578
grc,mf,2010,851.7000122070312
grc,m,2010,712.2000122070312
grc,f,2010,139.5
grc,mf,2011,710.2000122070312
grc,m,2011,586.0
grc,f,2011,124.0999984741211
grc,mf,2012,605.7999877929688
grc,m,2012,493.0
grc,f,2012,112.69999694824219
grc,mf,2013,543.0999755859375
grc,m,2013,434.8999938964844
grc,f,2013,108.19999694824219
grc,mf,2014,525.4000244140625
grc,m,2014,414.1000061035156
grc,f,2014,111.30000305175781
grl,mf,2011,3.0739998817443848
grl,m,2011,2.7149999141693115
grl,f,2011,0.35899999737739563
grd,mf,1988,6.855000019073486
grd,m,1988,4.752999782562256
grd,f,1988,2.1019999980926514
grd,mf,1994,6.769999980926514
grd,m,1994,5.809999942779541
grd,f,1994,1.059999942779541
grd,mf,1996,8.079999923706055
grd,m,1996,6.650000095367432
grd,f,1996,1.4199999570846558
grd,mf,1998,8.347000122070312
grd,m,1998,6.566999912261963
grd,f,1998,1.6799999475479126
glp,mf,1980,17.600000381469727
glp,mf,2009,3.5999999046325684
glp,mf,2010,17.399999618530273
glp,mf,2011,17.600000381469727
glp,mf,2012,17.0
gum,mf,1980,4.63100004196167
gum,mf,1990,10.324999809265137
gum,mf,2000,6.686999797821045
gum,mf,2010,8.888999938964844
gtm,mf,1981,414.5
gtm,m,1981,290.79998779296875
gtm,f,1981,123.69999694824219
gtm,mf,1982,432.29998779296875
gtm,m,1982,303.29998779296875
gtm,f,1982,129.10000610351562
gtm,mf,1987,441.8999938964844
gtm,m,1987,319.3999938964844
gtm,f,1987,122.69999694824219
gtm,mf,1989,519.5
gtm,m,1989,350.70001220703125
gtm,f,1989,168.6999969482422
gtm,mf,1990,193.89999389648438
gtm,m,1990,147.1999969482422
gtm,f,1990,46.79999923706055
gtm,mf,1991,224.8000030517578
gtm,m,1991,161.60000610351562
gtm,f,1991,63.20000076293945
gtm,mf,1998,884.3709716796875
gtm,m,1998,537.9099731445312
gtm,f,1998,346.46099853515625
gtm,mf,2000,920.9030151367188
gtm,m,2000,559.0579833984375
gtm,f,2000,361.8450012207031
gtm,mf,2002,953.6129760742188
gtm,m,2002,557.0759887695312
gtm,f,2002,396.5369873046875
gtm,mf,2003,1112.1910400390625
gtm,m,2003,684.6929931640625
gtm,f,2003,427.49798583984375
gtm,mf,2004,940.6320190429688
gtm,m,2004,597.9619750976562
gtm,f,2004,342.5679931640625
gtm,mf,2006,1229.5999755859375
gtm,m,2006,806.0
gtm,f,2006,423.6000061035156
gtm,mf,2011,1061.9200439453125
gtm,m,2011,694.6950073242188
gtm,f,2011,367.2250061035156
gtm,mf,2012,1180.77001953125
gtm,m,2012,835.3619995117188
gtm,f,2012,345.4079895019531
gtm,mf,2013,1041.344970703125
gtm,m,2013,729.7030029296875
gtm,f,2013,311.6419982910156
ggy,mf,2011,4.2230000495910645
ggy,m,2011,3.7939999103546143
ggy,f,2011,0.42899999022483826
ggy,mf,2012,4.232999801635742
ggy,m,2012,3.7890000343322754
ggy,f,2012,0.4429999887943268
gin,mf,1994,198.3769989013672
gin,m,1994,147.96400451660156
gin,f,1994,50.41299819946289
gin,mf,2009,280.7340087890625
gin,m,2009,257.87200927734375
gin,f,2009,22.863000869750977
gin,mf,2010,288.62200927734375
gin,m,2010,264.8900146484375
gin,f,2010,23.73200035095215
gin,mf,2011,268.63800048828125
gin,m,2011,247.6580047607422
gin,f,2011,20.979000091552734
gin,mf,2012,276.96600341796875
gin,m,2012,255.3350067138672
gin,f,2012,21.6299991607666
guy,mf,1997,54.2599983215332
guy,m,1997,38.04100036621094
guy,f,1997,16.2189998626709
guy,mf,2001,54.26100158691406
guy,m,2001,38.077999114990234
guy,f,2001,16.183000564575195
guy,mf,2002,58.58399963378906
guy,m,2002,49.948001861572266
guy,f,2002,8.63599967956543
hti,mf,1980,157.10000610351562
hti,m,1980,82.0
hti,f,1980,75.0999984741211
hti,mf,1981,159.86000061035156
hti,m,1981,83.55999755859375
hti,f,1981,76.30000305175781
hti,mf,1982,164.75999450683594
hti,m,1982,94.83999633789062
hti,f,1982,69.81999969482422
hti,mf,1983,165.22000122070312
hti,m,1983,95.04000091552734
hti,f,1983,70.18000030517578
hti,mf,1988,158.4199981689453
hti,m,1988,96.61000061035156
hti,f,1988,61.790000915527344
hti,mf,1990,205.97000122070312
hti,m,1990,120.4000015258789
hti,f,1990,85.66000366210938
hti,mf,1999,295.9049987792969
hti,m,1999,216.7760009765625
hti,f,1999,79.12899780273438
hnd,mf,1980,168.0
hnd,mf,1981,170.60000610351562
hnd,mf,1982,178.6999969482422
hnd,mf,1983,165.0
hnd,mf,1990,202.3000030517578
hnd,m,1990,130.8000030517578
hnd,f,1990,70.30000305175781
hnd,mf,1991,317.1000061035156
hnd,mf,1992,336.70001220703125
hnd,m,1992,207.60000610351562
hnd,f,1992,129.10000610351562
hnd,mf,1994,407.8609924316406
hnd,m,1994,258.2179870605469
hnd,f,1994,149.64300537109375
hnd,mf,1995,437.8999938964844
hnd,m,1995,283.1000061035156
hnd,f,1995,154.8000030517578
hnd,mf,1996,442.6000061035156
hnd,m,1996,254.0
hnd,f,1996,188.8000030517578
hnd,mf,1997,459.79998779296875
hnd,m,1997,265.79998779296875
hnd,f,1997,193.8000030517578
hnd,mf,1998,490.5
hnd,m,1998,296.1000061035156
hnd,f,1998,194.39999389648438
hnd,mf,1999,506.70001220703125
hnd,m,1999,303.3999938964844
hnd,f,1999,203.1999969482422
hnd,mf,2001,507.3999938964844
hnd,m,2001,316.29998779296875
hnd,f,2001,191.1999969482422
hnd,mf,2002,512.81201171875
hnd,m,2002,313.04998779296875
hnd,f,2002,199.76199340820312
hnd,mf,2003,519.3590087890625
hnd,m,2003,311.7200012207031
hnd,f,2003,207.63900756835938
hnd,mf,2004,545.3800048828125
hnd,m,2004,354.59100341796875
hnd,f,2004,190.78900146484375
hnd,mf,2005,530.7849731445312
hnd,m,2005,342.7909851074219
hnd,f,2005,188.09300231933594
hnd,mf,2006,589.802978515625
hnd,m,2006,380.8810119628906
hnd,f,2006,208.9219970703125
hnd,mf,2007,629.9290161132812
hnd,m,2007,413.9469909667969
hnd,f,2007,215.97999572753906
hnd,mf,2008,635.5070190429688
hnd,m,2008,414.6099853515625
hnd,f,2008,220.8979949951172
hnd,mf,2009,637.2529907226562
hnd,m,2009,414.5559997558594
hnd,f,2009,222.697998046875
hnd,mf,2010,602.2470092773438
hnd,m,2010,382.4989929199219
hnd,f,2010,219.7469940185547
hnd,mf,2011,624.0490112304688
hnd,m,2011,395.7550048828125
hnd,f,2011,228.29299926757812
hnd,mf,2012,632.906982421875
hnd,m,2012,399.89801025390625
hnd,f,2012,233.00900268554688
hnd,mf,2013,654.0869750976562
hnd,m,2013,410.0570068359375
hnd,f,2013,244.02999877929688
hkg,mf,1980,1122.5
hkg,m,1980,684.2999877929688
hkg,f,1980,438.1000061035156
hkg,mf,1981,1170.5
hkg,m,1981,708.2000122070312
hkg,f,1981,462.3999938964844
hkg,mf,1982,1119.800048828125
hkg,m,1982,670.7999877929688
hkg,f,1982,449.0
hkg,mf,1983,1091.5999755859375
hkg,m,1983,655.5
hkg,f,1983,436.1000061035156
hkg,mf,1984,1130.199951171875
hkg,m,1984,670.0999755859375
hkg,f,1984,460.1000061035156
hkg,mf,1985,1128.300048828125
hkg,m,1985,690.5999755859375
hkg,f,1985,437.70001220703125
hkg,mf,1986,1139.0999755859375
hkg,m,1986,703.0
hkg,f,1986,436.20001220703125
hkg,mf,1987,1150.5
hkg,m,1987,720.5
hkg,f,1987,430.20001220703125
hkg,mf,1988,1120.0
hkg,m,1988,719.9000244140625
hkg,f,1988,400.1000061035156
hkg,mf,1989,1056.0999755859375
hkg,m,1989,695.2999877929688
hkg,f,1989,360.79998779296875
hkg,mf,1990,996.2000122070312
hkg,m,1990,670.0999755859375
hkg,f,1990,326.1000061035156
hkg,mf,1991,960.5
hkg,m,1991,656.2000122070312
hkg,f,1991,304.29998779296875
hkg,mf,1992,902.0999755859375
hkg,m,1992,634.5999755859375
hkg,f,1992,267.5
hkg,mf,1993,834.5
hkg,m,1993,597.9000244140625
hkg,f,1993,236.60000610351562
hkg,mf,1994,802.2999877929688
hkg,m,1994,586.7000122070312
hkg,f,1994,215.60000610351562
hkg,mf,1995,784.5
hkg,m,1995,573.4000244140625
hkg,f,1995,211.10000610351562
hkg,mf,1996,785.2999877929688
hkg,m,1996,587.5999755859375
hkg,f,1996,197.89999389648438
hkg,mf,1997,765.2000122070312
hkg,m,1997,584.4000244140625
hkg,f,1997,180.8000030517578
hkg,mf,1998,703.9000244140625
hkg,m,1998,544.4000244140625
hkg,f,1998,159.39999389648438
hkg,mf,1999,657.7000122070312
hkg,m,1999,505.29998779296875
hkg,f,1999,152.3000030517578
hkg,mf,2000,652.0
hkg,m,2000,510.70001220703125
hkg,f,2000,141.3000030517578
hkg,mf,2001,629.5
hkg,m,2001,490.6000061035156
hkg,f,2001,138.89999389648438
hkg,mf,2002,587.7000122070312
hkg,m,2002,456.8999938964844
hkg,f,2002,130.60000610351562
hkg,mf,2003,546.2999877929688
hkg,m,2003,429.29998779296875
hkg,f,2003,116.4000015258789
hkg,mf,2004,509.79998779296875
hkg,m,2004,402.79998779296875
hkg,f,2004,107.0
hkg,mf,2005,503.0
hkg,m,2005,404.0
hkg,f,2005,99.0
hkg,mf,2006,500.70001220703125
hkg,m,2006,402.29998779296875
hkg,f,2006,98.5999984741211
hkg,mf,2007,492.29998779296875
hkg,m,2007,397.20001220703125
hkg,f,2007,95.19999694824219
hkg,mf,2008,450.2699890136719
hkg,m,2008,360.6000061035156
hkg,f,2008,75.57499694824219
hkg,mf,2009,412.3999938964844
hkg,m,2009,341.1000061035156
hkg,f,2009,71.19999694824219
hkg,mf,2010,397.70001220703125
hkg,m,2010,332.79998779296875
hkg,f,2010,64.9000015258789
hkg,mf,2011,410.0
hkg,m,2011,344.0
hkg,f,2011,67.0
hkg,mf,2012,425.0
hkg,m,2012,357.0
hkg,f,2012,68.0
hkg,mf,2013,434.5
hkg,m,2013,363.79998779296875
hkg,f,2013,70.80000305175781
hkg,mf,2014,437.3999938964844
hkg,m,2014,361.20001220703125
hkg,f,2014,73.19999694824219
hun,mf,1980,2073.800048828125
hun,m,1980,1254.300048828125
hun,f,1980,819.5
hun,mf,1981,2024.800048828125
hun,m,1981,1224.5
hun,f,1981,800.2999877929688
hun,mf,1982,1973.300048828125
hun,m,1982,1191.199951171875
hun,f,1982,782.0999755859375
hun,mf,1983,1929.0999755859375
hun,m,1983,1163.300048828125
hun,f,1983,765.7999877929688
hun,mf,1984,1901.800048828125
hun,m,1984,1145.5
hun,f,1984,756.2999877929688
hun,mf,1985,1889.800048828125
hun,m,1985,1138.0999755859375
hun,f,1985,751.7000122070312
hun,mf,1986,1875.9000244140625
hun,m,1986,1134.5999755859375
hun,f,1986,741.2999877929688
hun,mf,1987,1855.199951171875
hun,m,1987,1132.5
hun,f,1987,722.7000122070312
hun,mf,1988,1823.800048828125
hun,m,1988,1123.0
hun,f,1988,700.7999877929688
hun,mf,1989,1786.5
hun,m,1989,1110.699951171875
hun,f,1989,675.7999877929688
hun,mf,1990,1832.0999755859375
hun,m,1990,1098.800048828125
hun,f,1990,733.2999877929688
hun,mf,1991,1699.800048828125
hun,m,1991,1024.5999755859375
hun,f,1991,675.2000122070312
hun,mf,1992,1431.0
hun,mf,1993,1292.199951171875
hun,mf,1994,1237.300048828125
hun,m,1994,800.4000244140625
hun,f,1994,436.29998779296875
hun,mf,1995,1198.0999755859375
hun,m,1995,794.4000244140625
hun,f,1995,403.70001220703125
hun,mf,1996,1191.64599609375
hun,m,1996,788.9600219726562
hun,f,1996,402.6860046386719
hun,mf,1997,1189.5260009765625
hun,m,1997,798.8460083007812
hun,f,1997,390.67999267578125
hun,mf,1998,1266.0980224609375
hun,m,1998,843.10400390625
hun,f,1998,422.99200439453125
hun,mf,1999,1297.800048828125
hun,m,1999,873.7999877929688
hun,f,1999,423.8999938964844
hun,mf,2000,1281.4000244140625
hun,m,2000,857.5999755859375
hun,f,2000,423.70001220703125
hun,mf,2001,1325.5
hun,m,2001,879.9000244140625
hun,f,2001,445.70001220703125
hun,mf,2002,1318.5
hun,m,2002,887.2000122070312
hun,f,2002,431.20001220703125
hun,mf,2003,1307.300048828125
hun,m,2003,887.7000122070312
hun,f,2003,419.6000061035156
hun,mf,2004,1279.5999755859375
hun,m,2004,877.4000244140625
hun,f,2004,402.0
hun,mf,2005,1264.5
hun,m,2005,886.2000122070312
hun,f,2005,378.3999938964844
hun,mf,2006,1265.199951171875
hun,m,2006,892.0999755859375
hun,f,2006,373.0
hun,mf,2007,1264.800048828125
hun,m,2007,891.0
hun,f,2007,373.79998779296875
hun,mf,2008,1235.800048828125
hun,m,2008,868.7999877929688
hun,f,2008,366.8999938964844
hun,mf,2009,1161.9000244140625
hun,m,2009,829.5
hun,f,2009,332.3999938964844
hun,mf,2010,1140.300048828125
hun,m,2010,797.4000244140625
hun,f,2010,342.79998779296875
hun,mf,2011,1152.699951171875
hun,m,2011,808.0999755859375
hun,f,2011,344.6000061035156
hun,mf,2012,1132.4000244140625
hun,m,2012,794.5999755859375
hun,f,2012,337.8999938964844
hun,mf,2013,1158.699951171875
hun,m,2013,818.7000122070312
hun,f,2013,340.0
hun,mf,2014,1241.699951171875
hun,m,2014,883.7000122070312
hun,f,2014,357.8999938964844
isl,mf,1990,37.900001525878906
isl,mf,1991,35.5
isl,m,1991,24.5
isl,f,1991,11.0
isl,mf,1992,33.70000076293945
isl,m,1992,24.299999237060547
isl,f,1992,9.399999618530273
isl,mf,1993,34.29999923706055
isl,m,1993,24.600000381469727
isl,f,1993,9.699999809265137
isl,mf,1994,35.599998474121094
isl,m,1994,25.799999237060547
isl,f,1994,9.699999809265137
isl,mf,1995,34.8390007019043
isl,m,1995,25.513999938964844
isl,f,1995,9.324000358581543
isl,mf,1996,32.93600082397461
isl,m,1996,24.302000045776367
isl,f,1996,8.633999824523926
isl,mf,1997,34.308998107910156
isl,m,1997,25.354000091552734
isl,f,1997,8.954999923706055
isl,mf,1998,38.50299835205078
isl,m,1998,27.218000411987305
isl,f,1998,11.284000396728516
isl,mf,1999,33.0
isl,m,1999,23.5
isl,f,1999,8.5
isl,mf,2000,33.0
isl,m,2000,24.799999237060547
isl,f,2000,7.0
isl,mf,2001,34.79999923706055
isl,m,2001,27.0
isl,f,2001,7.699999809265137
isl,mf,2002,33.400001525878906
isl,m,2002,25.100000381469727
isl,f,2002,7.0
isl,mf,2003,32.599998474121094
isl,m,2003,25.100000381469727
isl,f,2003,7.5
isl,mf,2004,35.79999923706055
isl,m,2004,27.299999237060547
isl,f,2004,8.5
isl,mf,2005,33.20000076293945
isl,m,2005,25.600000381469727
isl,f,2005,7.5
isl,mf,2006,34.599998474121094
isl,m,2006,27.700000762939453
isl,f,2006,6.900000095367432
isl,mf,2007,35.29999923706055
isl,m,2007,28.799999237060547
isl,f,2007,6.5
isl,mf,2008,37.29999923706055
isl,m,2008,30.799999237060547
isl,f,2008,6.5
isl,mf,2009,30.899999618530273
isl,m,2009,24.299999237060547
isl,f,2009,6.5
isl,mf,2010,28.899999618530273
isl,m,2010,22.899999618530273
isl,f,2010,6.0
isl,mf,2011,29.399999618530273
isl,m,2011,23.299999237060547
isl,f,2011,6.199999809265137
isl,mf,2012,29.399999618530273
isl,m,2012,23.399999618530273
isl,f,2012,5.900000095367432
isl,mf,2013,30.899999618530273
isl,m,2013,24.600000381469727
isl,f,2013,6.300000190734863
isl,mf,2014,30.5
isl,m,2014,24.0
isl,f,2014,6.5
ind,mf,1994,45597.828125
ind,m,1994,35213.28125
ind,f,1994,10384.5400390625
ind,mf,2000,52965.5703125
ind,m,2000,42112.48046875
ind,f,2000,10853.099609375
ind,mf,2005,70577.34375
ind,m,2005,54383.8515625
ind,f,2005,16193.4697265625
ind,mf,2010,83757.2265625
ind,m,2010,66664.84375
ind,f,2010,17092.390625
ind,mf,2012,97985.9296875
ind,m,2012,77260.390625
ind,f,2012,20725.529296875
idn,mf,1980,6773.0
idn,m,1980,4552.0
idn,f,1980,2221.0
idn,mf,1982,8621.0
idn,m,1982,5621.0
idn,f,1982,3000.0
idn,mf,1985,8378.0
idn,m,1985,5624.0
idn,f,1985,2752.0
idn,mf,1986,5606.0
idn,m,1986,3095.0
idn,f,1986,2511.0
idn,mf,1987,5818.0
idn,m,1987,3184.0
idn,f,1987,2634.0
idn,mf,1988,5997.0
idn,m,1988,3382.0
idn,f,1988,2615.0
idn,mf,1989,9738.0
idn,m,1989,6209.0
idn,f,1989,3530.0
idn,mf,1990,10416.0
idn,m,1990,6777.0
idn,f,1990,3639.0
idn,mf,1991,11099.0
idn,m,1991,7368.0
idn,f,1991,3731.0
idn,mf,1992,10979.0
idn,m,1992,7094.0
idn,f,1992,3886.0
idn,mf,1993,12420.0
idn,m,1993,8037.0
idn,f,1993,4383.0
idn,mf,1994,15323.0
idn,m,1994,10168.0
idn,f,1994,5155.0
idn,mf,1995,14755.0
idn,m,1995,10200.0
idn,f,1995,4555.0
idn,mf,1996,15507.0
idn,m,1996,10314.0
idn,f,1996,5194.0
idn,mf,1997,16545.0
idn,m,1997,11163.0
idn,f,1997,5381.0
idn,mf,1998,14279.0
idn,m,1998,9573.0
idn,f,1998,4705.0
idn,mf,1999,15845.0
idn,m,1999,10575.0
idn,f,1999,4270.0
idn,mf,2000,15662.0
idn,m,2000,10515.0
idn,f,2000,5148.0
idn,mf,2001,17015.0
idn,m,2001,11590.0
idn,f,2001,5426.0
idn,mf,2002,17194.0
idn,m,2002,11978.0
idn,f,2002,5216.0
idn,mf,2003,16436.0
idn,m,2003,11384.0
idn,f,2003,5052.0
idn,mf,2004,16873.0
idn,m,2004,12166.0
idn,f,2004,4707.0
idn,mf,2005,17617.0
idn,m,2005,12444.0
idn,f,2005,5173.0
idn,mf,2006,17739.0
idn,m,2006,12600.0
idn,f,2006,5138.0
idn,mf,2007,18792.0
idn,m,2007,13267.0
idn,f,2007,5523.0
idn,mf,2008,19260.0
idn,m,2008,13562.0
idn,f,2008,5698.0
idn,mf,2009,19704.900390625
idn,m,2009,13794.3701171875
idn,f,2009,5910.537109375
idn,mf,2010,20905.720703125
idn,m,2010,14598.3798828125
idn,f,2010,6307.3388671875
idn,mf,2011,22559.279296875
idn,mf,2012,24345.4609375
idn,mf,2013,22987.779296875
idn,m,2013,16612.849609375
idn,f,2013,6374.93017578125
idn,mf,2014,24397.08984375
irn,mf,1982,1408.0
irn,mf,1996,4473.0
irn,m,1996,3864.0
irn,f,1996,609.0
irn,mf,2005,6257.0
irn,m,2005,5134.0
irn,f,2005,1123.0
irn,mf,2006,6605.0
irn,m,2006,5345.0
irn,f,2006,1260.0
irn,mf,2007,6759.0
irn,m,2007,5635.0
irn,f,2007,1124.0
irn,mf,2008,6611.0
irn,m,2008,5687.0
irn,f,2008,923.0
irn,mf,2009,6675.0458984375
irn,m,2009,5740.4130859375
irn,f,2009,934.6300048828125
irn,mf,2010,6652.18701171875
irn,m,2010,5807.712890625
irn,f,2010,844.4730224609375
irn,mf,2014,7191.658203125
irn,m,2014,6437.3388671875
irn,f,2014,754.3179931640625
irq,mf,2004,1070.791015625
irq,m,2004,998.8829956054688
irq,f,2004,71.90799713134766
irq,mf,2006,1161.300048828125
irq,m,2006,1108.0
irq,f,2006,53.29999923706055
irq,mf,2007,1534.4000244140625
irq,m,2007,1461.699951171875
irq,f,2007,72.5999984741211
irq,mf,2008,1386.9000244140625
irq,m,2008,1334.0
irq,f,2008,52.900001525878906
irl,mf,1983,330.20001220703125
irl,m,1983,267.5
irl,f,1983,62.70000076293945
irl,mf,1984,318.0
irl,m,1984,255.1999969482422
irl,f,1984,62.70000076293945
irl,mf,1985,305.70001220703125
irl,m,1985,244.1999969482422
irl,f,1985,61.5
irl,mf,1986,306.70001220703125
irl,m,1986,240.60000610351562
irl,f,1986,66.0999984741211
irl,mf,1987,299.0
irl,m,1987,231.3000030517578
irl,f,1987,67.9000015258789
irl,mf,1988,298.8999938964844
irl,m,1988,234.0
irl,f,1988,65.0
irl,mf,1989,305.5
irl,m,1989,236.6999969482422
irl,f,1989,68.69999694824219
irl,mf,1990,318.8999938964844
irl,m,1990,249.39999389648438
irl,f,1990,69.4000015258789
irl,mf,1991,321.5
irl,m,1991,252.6999969482422
irl,f,1991,68.9000015258789
irl,mf,1992,327.1000061035156
irl,mf,1993,321.5
irl,mf,1994,343.5
irl,m,1994,263.79998779296875
irl,f,1994,79.5999984741211
irl,mf,1995,360.5
irl,m,1995,275.70001220703125
irl,f,1995,84.80000305175781
irl,mf,1996,367.29998779296875
irl,m,1996,283.20001220703125
irl,f,1996,84.19999694824219
irl,mf,1997,371.6000061035156
irl,m,1997,288.8999938964844
irl,f,1997,82.69999694824219
irl,mf,1998,432.20001220703125
irl,m,1998,334.8999938964844
irl,f,1998,97.30000305175781
irl,mf,1999,456.0
irl,m,1999,356.29998779296875
irl,f,1999,99.69999694824219
irl,mf,2000,483.5
irl,m,2000,379.6000061035156
irl,f,2000,104.0
irl,mf,2001,503.20001220703125
irl,m,2001,398.79998779296875
irl,f,2001,104.4000015258789
irl,mf,2002,490.3999938964844
irl,m,2002,392.1000061035156
irl,f,2002,98.4000015258789
irl,mf,2003,498.8999938964844
irl,m,2003,401.20001220703125
irl,f,2003,97.5999984741211
irl,mf,2004,509.79998779296875
irl,m,2004,408.3999938964844
irl,f,2004,101.4000015258789
irl,mf,2005,534.0
irl,m,2005,436.1000061035156
irl,f,2005,97.9000015258789
irl,mf,2006,557.7999877929688
irl,m,2006,460.29998779296875
irl,f,2006,97.5
irl,mf,2007,589.0
irl,m,2007,488.3999938964844
irl,f,2007,100.69999694824219
irl,mf,2008,553.2999877929688
irl,m,2008,457.8999938964844
irl,f,2008,95.5
irl,mf,2009,434.70001220703125
irl,m,2009,346.29998779296875
irl,f,2009,88.5
irl,mf,2010,380.5
irl,m,2010,302.20001220703125
irl,f,2010,78.19999694824219
irl,mf,2011,354.5
irl,m,2011,275.79998779296875
irl,f,2011,78.69999694824219
irl,mf,2012,338.5
irl,m,2012,263.0
irl,f,2012,75.5
irl,mf,2013,343.70001220703125
irl,m,2013,268.6000061035156
irl,f,2013,75.0999984741211
irl,mf,2014,348.1000061035156
irl,m,2014,272.1000061035156
irl,f,2014,76.0
imn,mf,2001,6.296000003814697
imn,m,2001,5.316999912261963
imn,f,2001,0.9789999723434448
imn,mf,2006,6.021999835968018
imn,m,2006,5.289000034332275
imn,f,2006,0.7329999804496765
isr,mf,1980,386.20001220703125
isr,m,1980,315.20001220703125
isr,f,1980,71.0999984741211
isr,mf,1981,389.79998779296875
isr,m,1981,318.6000061035156
isr,f,1981,71.0
isr,mf,1982,388.6000061035156
isr,m,1982,317.6000061035156
isr,f,1982,71.30000305175781
isr,mf,1983,402.5
isr,m,1983,328.20001220703125
isr,f,1983,74.30000305175781
isr,mf,1984,404.0
isr,m,1984,326.3999938964844
isr,f,1984,77.30000305175781
isr,mf,1985,390.3999938964844
isr,m,1985,308.8999938964844
isr,f,1985,81.5
isr,mf,1986,396.79998779296875
isr,m,1986,312.5
isr,f,1986,84.5
isr,mf,1987,409.79998779296875
isr,m,1987,321.20001220703125
isr,f,1987,88.5999984741211
isr,mf,1988,409.8999938964844
isr,m,1988,320.8999938964844
isr,f,1988,89.0
isr,mf,1989,399.70001220703125
isr,m,1989,313.0
isr,f,1989,86.69999694824219
isr,mf,1990,414.6000061035156
isr,m,1990,325.70001220703125
isr,f,1990,88.9000015258789
isr,mf,1991,452.8999938964844
isr,m,1991,359.8999938964844
isr,f,1991,93.0
isr,mf,1992,470.79998779296875
