country,sex,year,services_percentage
mar,m,2005,39.5
mar,f,2005,22.600000381469727
mar,mf,2006,36.29999923706055
mar,m,2006,40.79999923706055
mar,f,2006,24.100000381469727
mar,mf,2007,36.70000076293945
mar,m,2007,41.099998474121094
mar,f,2007,24.799999237060547
mar,mf,2008,37.20000076293945
mar,m,2008,41.599998474121094
mar,f,2008,25.200000762939453
mar,mf,2009,37.70000076293945
mar,mf,2010,37.599998474121094
mar,mf,2011,38.29999923706055
mar,m,2011,42.599998474121094
mar,f,2011,26.299999237060547
mar,mf,2012,39.400001525878906
mar,m,2012,43.400001525878906
mar,f,2012,27.899999618530273
moz,mf,2003,16.100000381469727
moz,m,2003,23.799999237060547
moz,f,2003,9.699999809265137
mmr,mf,1980,23.100000381469727
mmr,mf,1981,23.200000762939453
mmr,mf,1982,23.100000381469727
mmr,mf,1983,23.399999618530273
mmr,mf,1984,23.299999237060547
mmr,mf,1985,23.299999237060547
mmr,mf,1986,23.299999237060547
mmr,mf,1987,23.600000381469727
mmr,mf,1988,23.899999618530273
mmr,mf,1989,23.899999618530273
mmr,mf,1990,21.0
mmr,mf,1992,21.899999618530273
mmr,mf,1993,21.5
mmr,mf,1994,21.5
mmr,mf,1997,24.899999618530273
mmr,mf,1998,25.100000381469727
nam,mf,1991,36.599998474121094
nam,m,1991,34.0
nam,f,1991,39.900001525878906
nam,mf,1997,46.5
nam,m,1997,42.5
nam,f,1997,52.400001525878906
nam,mf,2000,56.099998474121094
nam,m,2000,49.5
nam,f,2000,63.29999923706055
nam,mf,2004,55.099998474121094
nam,m,2004,47.099998474121094
nam,f,2004,65.4000015258789
nam,mf,2008,65.9000015258789
nam,m,2008,52.79999923706055
nam,f,2008,82.5999984741211
nam,mf,2010,54.70000076293945
nam,m,2010,47.0
nam,f,2010,63.0
nam,mf,2011,53.0
nam,m,2011,45.599998474121094
nam,f,2011,62.0
nam,mf,2012,58.70000076293945
nam,m,2012,50.20000076293945
nam,f,2012,68.0
nam,mf,2013,54.20000076293945
nam,m,2013,44.599998474121094
nam,f,2013,63.79999923706055
npl,mf,1991,14.699999809265137
npl,m,1991,19.600000381469727
npl,f,1991,7.5
npl,mf,1999,14.100000381469727
npl,m,1999,18.399999618530273
npl,f,1999,9.699999809265137
npl,mf,2001,20.700000762939453
npl,m,2001,26.399999618530273
npl,f,2001,13.300000190734863
npl,mf,2008,15.300000190734863
npl,m,2008,22.399999618530273
npl,f,2008,9.0
npl,mf,2013,22.399999618530273
nld,mf,1981,63.20000076293945
nld,m,1981,54.0
nld,f,1981,83.5
nld,mf,1983,65.69999694824219
nld,m,1983,56.5
nld,f,1983,84.4000015258789
nld,mf,1985,66.0999984741211
nld,m,1985,56.900001525878906
nld,f,1985,84.5
nld,mf,1987,67.5
nld,m,1987,58.0
nld,f,1987,84.5
nld,mf,1988,69.0
nld,m,1988,59.599998474121094
nld,f,1988,85.0999984741211
nld,mf,1989,68.80000305175781
nld,m,1989,59.20000076293945
nld,f,1989,85.0
nld,mf,1990,68.5999984741211
nld,m,1990,59.0
nld,f,1990,84.4000015258789
nld,mf,1991,69.5999984741211
nld,m,1991,59.79999923706055
nld,f,1991,85.19999694824219
nld,mf,1992,68.19999694824219
nld,m,1992,59.70000076293945
nld,f,1992,81.30000305175781
nld,mf,1993,70.0999984741211
nld,m,1993,61.0
nld,f,1993,83.9000015258789
nld,mf,1994,71.0999984741211
nld,m,1994,61.20000076293945
nld,f,1994,85.5
nld,mf,1995,70.5999984741211
nld,m,1995,61.5
nld,f,1995,83.80000305175781
nld,mf,1996,68.9000015258789
nld,m,1996,60.599998474121094
nld,f,1996,80.69999694824219
nld,mf,1997,69.0999984741211
nld,m,1997,60.29999923706055
nld,f,1997,81.5999984741211
nld,mf,1998,70.30000305175781
nld,m,1998,61.900001525878906
nld,f,1998,82.0
nld,mf,1999,70.69999694824219
nld,m,1999,62.20000076293945
nld,f,1999,82.30000305175781
nld,mf,2000,70.4000015258789
nld,m,2000,61.900001525878906
nld,f,2000,81.80000305175781
nld,mf,2001,71.19999694824219
nld,m,2001,62.29999923706055
nld,f,2001,82.80000305175781
nld,mf,2002,69.0
nld,m,2002,60.099998474121094
nld,f,2002,80.4000015258789
nld,mf,2003,74.5
nld,m,2003,64.5999984741211
nld,f,2003,86.9000015258789
nld,mf,2004,73.0999984741211
nld,m,2004,63.099998474121094
nld,f,2004,85.69999694824219
nld,mf,2005,72.5999984741211
nld,m,2005,62.400001525878906
nld,f,2005,85.0
nld,mf,2006,73.19999694824219
nld,m,2006,62.900001525878906
nld,f,2006,85.80000305175781
nld,mf,2007,74.9000015258789
nld,m,2007,64.5999984741211
nld,f,2007,87.0999984741211
nld,mf,2008,74.19999694824219
nld,m,2008,63.79999923706055
nld,f,2008,86.4000015258789
nld,mf,2009,73.0
nld,m,2009,62.5
nld,f,2009,85.0999984741211
nld,mf,2010,71.9000015258789
nld,m,2010,61.099998474121094
nld,f,2010,84.4000015258789
nld,mf,2011,71.5999984741211
nld,m,2011,60.900001525878906
nld,f,2011,84.0
nld,mf,2012,72.19999694824219
nld,m,2012,61.599998474121094
nld,f,2012,84.30000305175781
nld,mf,2013,74.69999694824219
nld,m,2013,65.80000305175781
nld,f,2013,84.9000015258789
nld,mf,2014,75.30000305175781
nld,m,2014,66.5
nld,f,2014,85.4000015258789
ant,mf,1980,75.69999694824219
ant,mf,1981,74.0999984741211
ant,mf,1983,77.5999984741211
ant,m,1983,68.30000305175781
ant,f,1983,93.69999694824219
ant,mf,1984,77.69999694824219
ant,m,1984,68.5
ant,f,1984,93.9000015258789
ant,mf,1985,77.9000015258789
ant,m,1985,68.5
ant,f,1985,94.0
ant,mf,1986,78.5
ant,m,1986,69.0
ant,f,1986,94.5
ant,mf,1987,68.4000015258789
ant,mf,1989,77.69999694824219
ant,mf,1990,77.30000305175781
ant,mf,1991,76.5
ant,mf,1992,77.19999694824219
ant,m,1992,64.9000015258789
ant,f,1992,93.5
ant,mf,1993,77.4000015258789
ant,m,1993,64.5999984741211
ant,f,1993,93.9000015258789
ant,mf,1994,78.0999984741211
ant,m,1994,65.4000015258789
ant,f,1994,94.4000015258789
ant,mf,1995,77.80000305175781
ant,m,1995,64.9000015258789
ant,f,1995,94.0
ant,mf,1996,78.5
ant,m,1996,65.9000015258789
ant,f,1996,94.0999984741211
ant,mf,1997,79.30000305175781
ant,m,1997,67.0999984741211
ant,f,1997,94.0999984741211
ant,mf,1998,80.4000015258789
ant,m,1998,68.5999984741211
ant,f,1998,94.5999984741211
ant,mf,2000,80.9000015258789
ant,m,2000,69.4000015258789
ant,f,2000,94.19999694824219
ant,mf,2002,81.5999984741211
ant,mf,2003,82.4000015258789
ant,mf,2004,83.19999694824219
ant,mf,2005,83.80000305175781
ant,mf,2006,83.0999984741211
ant,mf,2007,83.0
ant,mf,2008,81.30000305175781
ant,mf,2009,83.19999694824219
ant,m,2009,70.0999984741211
ant,f,2009,95.4000015258789
ant,mf,2011,84.0
ant,m,2011,71.0
ant,f,2011,95.69999694824219
ant,mf,2013,83.19999694824219
ncl,mf,1996,69.4000015258789
ncl,m,1996,58.099998474121094
ncl,f,1996,87.4000015258789
ncl,mf,2000,63.20000076293945
ncl,mf,2005,42.70000076293945
ncl,mf,2006,43.20000076293945
ncl,mf,2007,42.70000076293945
ncl,mf,2008,43.0
nzl,mf,1986,60.099998474121094
nzl,m,1986,50.29999923706055
nzl,f,1986,74.0
nzl,mf,1987,62.0
nzl,m,1987,51.70000076293945
nzl,f,1987,76.0
nzl,mf,1988,63.400001525878906
nzl,m,1988,53.0
nzl,f,1988,77.19999694824219
nzl,mf,1989,64.0999984741211
nzl,m,1989,53.79999923706055
nzl,f,1989,77.80000305175781
nzl,mf,1990,64.5
nzl,m,1990,54.20000076293945
nzl,f,1990,77.69999694824219
nzl,mf,1991,65.30000305175781
nzl,m,1991,54.79999923706055
nzl,f,1991,78.5
nzl,mf,1992,65.9000015258789
nzl,m,1992,55.5
nzl,f,1992,79.0999984741211
nzl,mf,1993,65.5999984741211
nzl,m,1993,55.400001525878906
nzl,f,1993,78.19999694824219
nzl,mf,1994,64.30000305175781
nzl,m,1994,53.099998474121094
nzl,f,1994,77.80000305175781
nzl,mf,1995,64.9000015258789
nzl,m,1995,53.79999923706055
nzl,f,1995,78.80000305175781
nzl,mf,1996,65.19999694824219
nzl,m,1996,53.79999923706055
nzl,f,1996,79.69999694824219
nzl,mf,1997,67.19999694824219
nzl,m,1997,55.599998474121094
nzl,f,1997,81.0999984741211
nzl,mf,1998,67.0
nzl,m,1998,55.79999923706055
nzl,f,1998,80.5999984741211
nzl,mf,1999,67.30000305175781
nzl,m,1999,56.20000076293945
nzl,f,1999,80.80000305175781
nzl,mf,2000,67.69999694824219
nzl,m,2000,56.0
nzl,f,2000,81.4000015258789
nzl,mf,2001,67.80000305175781
nzl,m,2001,56.0
nzl,f,2001,81.80000305175781
nzl,mf,2002,68.4000015258789
nzl,m,2002,56.400001525878906
nzl,f,2002,82.69999694824219
nzl,mf,2003,69.4000015258789
nzl,m,2003,57.400001525878906
nzl,f,2003,83.19999694824219
nzl,mf,2004,69.5
nzl,m,2004,57.70000076293945
nzl,f,2004,83.0
nzl,mf,2005,70.5999984741211
nzl,m,2005,58.599998474121094
nzl,f,2005,84.19999694824219
nzl,mf,2006,70.0
nzl,m,2006,58.0
nzl,f,2006,84.19999694824219
nzl,mf,2007,70.4000015258789
nzl,m,2007,58.0
nzl,f,2007,84.4000015258789
nzl,mf,2008,70.9000015258789
nzl,m,2008,59.099998474121094
nzl,f,2008,84.30000305175781
nzl,mf,2009,72.5
nzl,m,2009,60.70000076293945
nzl,f,2009,85.80000305175781
nzl,mf,2010,71.9000015258789
nzl,m,2010,59.900001525878906
nzl,f,2010,85.5
nzl,mf,2011,72.4000015258789
nzl,m,2011,60.79999923706055
nzl,f,2011,85.69999694824219
nzl,mf,2012,72.5999984741211
nzl,m,2012,60.900001525878906
nzl,f,2012,86.0
nzl,mf,2013,73.0
nzl,m,2013,61.400001525878906
nzl,f,2013,86.0999984741211
nic,mf,1990,38.20000076293945
nic,mf,1991,40.0
nic,mf,1992,40.0
nic,mf,1993,40.29999923706055
nic,mf,1994,39.599998474121094
nic,mf,1995,39.5
nic,mf,1996,39.400001525878906
nic,mf,1997,39.099998474121094
nic,mf,1998,38.900001525878906
nic,mf,1999,38.20000076293945
nic,mf,2000,37.900001525878906
nic,mf,2001,38.20000076293945
nic,mf,2003,51.29999923706055
nic,m,2003,38.099998474121094
nic,f,2003,72.30000305175781
nic,mf,2004,51.29999923706055
nic,m,2004,38.599998474121094
nic,f,2004,72.80000305175781
nic,mf,2005,51.400001525878906
nic,m,2005,38.599998474121094
nic,f,2005,72.5999984741211
nic,mf,2006,51.599998474121094
nic,m,2006,38.099998474121094
nic,f,2006,73.80000305175781
nic,mf,2007,49.79999923706055
nic,m,2007,37.0
nic,f,2007,71.69999694824219
nic,mf,2008,52.20000076293945
nic,m,2008,38.70000076293945
nic,f,2008,75.0
nic,mf,2009,52.70000076293945
nic,mf,2010,51.29999923706055
ner,mf,2005,31.100000381469727
ner,m,2005,26.5
ner,f,2005,43.0
nga,mf,1983,56.5
nga,m,1983,51.70000076293945
nga,f,1983,66.9000015258789
nga,mf,1986,43.70000076293945
nga,m,1986,37.599998474121094
nga,f,1986,56.79999923706055
nga,mf,2004,41.70000076293945
nga,m,2004,37.0
nga,f,2004,47.900001525878906
nga,mf,2007,42.900001525878906
nga,m,2007,37.0
nga,f,2007,50.79999923706055
niu,mf,1987,66.0999984741211
niu,mf,2001,70.0999984741211
niu,m,2001,59.400001525878906
niu,f,2001,85.0999984741211
niu,mf,2002,85.9000015258789
mnp,mf,1984,58.099998474121094
mnp,mf,1985,58.099998474121094
mnp,mf,1990,53.099998474121094
mnp,m,1990,49.29999923706055
mnp,f,1990,58.0
mnp,mf,1995,83.69999694824219
mnp,m,1995,78.30000305175781
mnp,f,1995,90.5999984741211
mnp,mf,2000,45.79999923706055
nor,mf,1980,62.29999923706055
nor,m,1980,50.0
nor,f,1980,80.30000305175781
nor,mf,1981,62.70000076293945
nor,m,1981,49.79999923706055
nor,f,1981,81.0
nor,mf,1982,63.900001525878906
nor,m,1982,51.5
nor,f,1982,81.5
nor,mf,1983,65.30000305175781
nor,m,1983,52.599998474121094
nor,f,1983,82.9000015258789
nor,mf,1984,65.4000015258789
nor,m,1984,51.79999923706055
nor,f,1984,83.69999694824219
nor,mf,1985,65.5999984741211
nor,m,1985,52.70000076293945
nor,f,1985,83.0
nor,mf,1986,65.9000015258789
nor,m,1986,53.099998474121094
nor,f,1986,82.30000305175781
nor,mf,1987,66.69999694824219
nor,m,1987,53.29999923706055
nor,f,1987,83.5
nor,mf,1988,67.5
nor,m,1988,54.5
nor,f,1988,83.69999694824219
nor,mf,1989,68.30000305175781
nor,m,1989,55.5
nor,f,1989,84.30000305175781
nor,mf,1990,69.19999694824219
nor,m,1990,56.400001525878906
nor,f,1990,84.69999694824219
nor,mf,1991,70.69999694824219
nor,m,1991,57.79999923706055
nor,f,1991,86.19999694824219
nor,mf,1992,71.19999694824219
nor,m,1992,58.29999923706055
nor,f,1992,86.4000015258789
nor,mf,1993,71.5999984741211
nor,m,1993,58.900001525878906
nor,f,1993,86.5999984741211
nor,mf,1994,71.5999984741211
nor,m,1994,58.70000076293945
nor,f,1994,86.80000305175781
nor,mf,1995,71.30000305175781
nor,m,1995,57.900001525878906
nor,f,1995,86.80000305175781
nor,mf,1996,71.5
nor,m,1996,58.5
nor,f,1996,86.5999984741211
nor,mf,1997,71.4000015258789
nor,m,1997,57.79999923706055
nor,f,1997,87.0999984741211
nor,mf,1998,72.4000015258789
nor,m,1998,59.0
nor,f,1998,87.69999694824219
nor,mf,1999,73.0999984741211
nor,m,1999,60.099998474121094
nor,f,1999,87.9000015258789
nor,mf,2000,74.0
nor,m,2000,61.20000076293945
nor,f,2000,88.30000305175781
nor,mf,2001,74.19999694824219
nor,m,2001,61.400001525878906
nor,f,2001,88.69999694824219
nor,mf,2002,74.30000305175781
nor,m,2002,61.0
nor,f,2002,89.0999984741211
nor,mf,2003,74.4000015258789
nor,m,2003,61.20000076293945
nor,f,2003,89.0
nor,mf,2004,75.5999984741211
nor,m,2004,62.599998474121094
nor,f,2004,89.9000015258789
nor,mf,2005,75.80000305175781
nor,m,2005,62.70000076293945
nor,f,2005,90.30000305175781
nor,mf,2006,75.9000015258789
nor,m,2006,62.70000076293945
nor,f,2006,90.5999984741211
nor,mf,2007,75.9000015258789
nor,m,2007,62.599998474121094
nor,f,2007,90.5999984741211
nor,mf,2008,74.19999694824219
nor,m,2008,62.099998474121094
nor,f,2008,87.69999694824219
nor,mf,2009,77.0
nor,m,2009,63.599998474121094
nor,f,2009,91.69999694824219
nor,mf,2010,77.69999694824219
nor,m,2010,64.80000305175781
nor,f,2010,91.9000015258789
nor,mf,2011,77.30000305175781
nor,m,2011,64.19999694824219
nor,f,2011,91.5999984741211
nor,mf,2012,77.4000015258789
nor,m,2012,64.5999984741211
nor,f,2012,91.5
nor,mf,2013,77.19999694824219
nor,m,2013,64.19999694824219
nor,f,2013,91.5
nor,mf,2014,77.0
nor,m,2014,63.900001525878906
nor,f,2014,91.4000015258789
omn,mf,1993,81.69999694824219
omn,m,1993,81.30000305175781
omn,f,1993,86.0999984741211
omn,mf,1996,84.80000305175781
omn,m,1996,84.5
omn,f,1996,88.0
omn,mf,2000,82.19999694824219
omn,m,2000,82.4000015258789
omn,f,2000,80.30000305175781
omn,mf,2010,57.900001525878906
omn,m,2010,50.70000076293945
omn,f,2010,93.19999694824219
pak,mf,1980,26.799999237060547
pak,mf,1981,26.799999237060547
pak,mf,1982,26.799999237060547
pak,mf,1983,27.5
pak,mf,1984,27.5
pak,mf,1985,28.700000762939453
pak,m,1985,30.399999618530273
pak,f,1985,13.100000381469727
pak,mf,1986,26.799999237060547
pak,m,1986,28.5
pak,f,1986,11.699999809265137
pak,mf,1987,29.600000381469727
pak,m,1987,32.20000076293945
pak,f,1987,12.300000190734863
pak,mf,1988,28.899999618530273
pak,m,1988,31.0
pak,f,1988,13.399999618530273
pak,mf,1989,28.899999618530273
pak,m,1989,31.0
pak,f,1989,13.399999618530273
pak,mf,1990,28.899999618530273
pak,m,1990,30.899999618530273
pak,f,1990,13.5
pak,mf,1991,32.70000076293945
pak,m,1991,34.599998474121094
pak,f,1991,19.299999237060547
pak,mf,1992,32.0
pak,m,1992,34.70000076293945
pak,f,1992,15.800000190734863
pak,mf,1993,33.5
pak,m,1993,35.900001525878906
pak,f,1993,18.5
pak,mf,1994,32.400001525878906
pak,m,1994,35.099998474121094
pak,f,1994,16.700000762939453
pak,mf,1995,34.599998474121094
pak,m,1995,36.400001525878906
pak,f,1995,21.899999618530273
pak,mf,1996,34.599998474121094
pak,m,1996,36.400001525878906
pak,f,1996,21.899999618530273
pak,mf,1997,36.900001525878906
pak,m,1997,39.0
pak,f,1997,23.100000381469727
pak,mf,1998,35.599998474121094
pak,m,1998,38.0
pak,f,1998,20.799999237060547
pak,mf,1999,35.599998474121094
pak,m,1999,38.0
pak,f,1999,20.799999237060547
pak,mf,2000,33.5
pak,m,2000,36.099998474121094
pak,f,2000,18.100000381469727
pak,mf,2001,33.5
pak,m,2001,36.099998474121094
pak,f,2001,18.100000381469727
pak,mf,2002,37.099998474121094
pak,m,2002,40.099998474121094
pak,f,2002,19.799999237060547
pak,mf,2003,37.099998474121094
pak,m,2003,40.099998474121094
pak,f,2003,19.799999237060547
pak,mf,2004,36.599998474121094
pak,m,2004,40.5
pak,f,2004,17.600000381469727
pak,mf,2005,36.599998474121094
pak,m,2005,40.5
pak,f,2005,17.600000381469727
pak,mf,2006,35.900001525878906
pak,m,2006,40.599998474121094
pak,f,2006,16.200000762939453
pak,mf,2007,35.400001525878906
pak,m,2007,40.5
pak,f,2007,15.0
pak,mf,2008,35.20000076293945
pak,m,2008,40.900001525878906
pak,f,2008,12.899999618530273
pak,mf,2009,34.5
pak,m,2009,31.600000381469727
pak,f,2009,2.9000000953674316
pak,mf,2010,34.20000076293945
pak,m,2010,31.200000762939453
pak,f,2010,3.0
pak,mf,2011,33.70000076293945
pak,m,2011,30.700000762939453
pak,f,2011,3.0
pak,mf,2013,34.099998474121094
pak,m,2013,31.200000762939453
pak,f,2013,2.9000000953674316
pak,mf,2014,34.0
pak,m,2014,40.400001525878906
pak,f,2014,11.699999809265137
plw,mf,1995,75.69999694824219
plw,m,1995,63.0
plw,f,1995,95.30000305175781
plw,mf,2000,79.0999984741211
plw,m,2000,69.69999694824219
plw,f,2000,94.4000015258789
plw,mf,2007,84.19999694824219
plw,mf,2008,85.9000015258789
pan,mf,1982,51.20000076293945
pan,m,1982,39.0
pan,f,1982,81.30000305175781
pan,mf,1983,51.70000076293945
pan,m,1983,39.900001525878906
pan,f,1983,81.80000305175781
pan,mf,1984,52.70000076293945
pan,m,1984,39.900001525878906
pan,f,1984,83.5
pan,mf,1985,50.70000076293945
pan,m,1985,37.599998474121094
pan,f,1985,81.9000015258789
pan,mf,1986,52.400001525878906
pan,m,1986,39.099998474121094
pan,f,1986,83.19999694824219
pan,mf,1987,56.79999923706055
pan,mf,1988,55.900001525878906
pan,mf,1989,56.20000076293945
pan,mf,1991,58.20000076293945
pan,mf,1992,58.0
pan,m,1992,45.70000076293945
pan,f,1992,86.0
pan,mf,1993,59.29999923706055
pan,m,1993,47.099998474121094
pan,f,1993,86.0
pan,mf,1994,61.599998474121094
pan,m,1994,50.099998474121094
pan,f,1994,86.4000015258789
pan,mf,1995,61.099998474121094
pan,m,1995,49.5
pan,f,1995,85.5999984741211
pan,mf,1996,61.5
pan,m,1996,50.099998474121094
pan,f,1996,85.30000305175781
pan,mf,1997,63.0
pan,m,1997,51.099998474121094
pan,f,1997,86.4000015258789
pan,mf,1998,64.19999694824219
pan,m,1998,52.5
pan,f,1998,87.5
pan,mf,1999,64.4000015258789
pan,m,1999,52.5
pan,f,1999,87.69999694824219
pan,mf,2000,65.69999694824219
pan,m,2000,53.79999923706055
pan,f,2000,89.19999694824219
pan,mf,2001,64.5999984741211
pan,m,2001,53.20000076293945
pan,f,2001,87.9000015258789
pan,mf,2002,65.5999984741211
pan,m,2002,54.099998474121094
pan,f,2002,87.5999984741211
pan,mf,2003,65.30000305175781
pan,m,2003,53.29999923706055
pan,f,2003,87.69999694824219
pan,mf,2004,66.30000305175781
pan,m,2004,54.400001525878906
pan,f,2004,88.19999694824219
pan,mf,2005,67.0999984741211
pan,m,2005,56.0
pan,f,2005,86.5
pan,mf,2006,66.0
pan,m,2006,54.400001525878906
pan,f,2006,86.69999694824219
pan,mf,2007,66.0
pan,m,2007,53.79999923706055
pan,f,2007,86.9000015258789
pan,mf,2008,66.5
pan,m,2008,54.5
pan,f,2008,86.69999694824219
pan,mf,2009,62.79999923706055
pan,m,2009,51.29999923706055
pan,f,2009,81.80000305175781
pan,mf,2010,63.900001525878906
pan,m,2010,52.599998474121094
pan,f,2010,82.5999984741211
pan,mf,2011,64.4000015258789
pan,m,2011,52.79999923706055
pan,f,2011,83.30000305175781
pan,mf,2012,65.0
pan,m,2012,53.70000076293945
pan,f,2012,82.69999694824219
png,mf,2000,22.700000762939453
pry,mf,1982,72.30000305175781
pry,m,1982,63.099998474121094
pry,f,1982,86.0999984741211
pry,mf,1983,68.9000015258789
pry,m,1983,58.79999923706055
pry,f,1983,83.9000015258789
pry,mf,1984,69.5999984741211
pry,m,1984,60.099998474121094
pry,f,1984,82.5
pry,mf,1985,68.5999984741211
pry,m,1985,58.5
pry,f,1985,81.9000015258789
pry,mf,1986,70.5
pry,m,1986,59.599998474121094
pry,f,1986,83.5999984741211
pry,mf,1987,71.5
pry,m,1987,61.900001525878906
pry,f,1987,83.0999984741211
pry,mf,1988,72.0
pry,m,1988,62.099998474121094
pry,f,1988,84.80000305175781
pry,mf,1989,70.5
pry,m,1989,60.599998474121094
pry,f,1989,83.0999984741211
pry,mf,1990,70.30000305175781
pry,m,1990,60.79999923706055
pry,f,1990,83.69999694824219
pry,mf,1991,72.5
pry,m,1991,63.29999923706055
pry,f,1991,85.9000015258789
pry,mf,1992,71.19999694824219
pry,m,1992,64.0999984741211
pry,f,1992,80.4000015258789
pry,mf,1993,72.5999984741211
pry,m,1993,62.70000076293945
pry,f,1993,85.80000305175781
pry,mf,1994,69.19999694824219
pry,m,1994,57.0
pry,f,1994,86.5999984741211
pry,mf,1995,43.20000076293945
pry,m,1995,34.79999923706055
pry,f,1995,55.5
pry,mf,1997,53.599998474121094
pry,m,1997,41.5
pry,f,1997,75.30000305175781
pry,mf,1998,53.099998474121094
pry,m,1998,41.0
pry,f,1998,75.19999694824219
pry,mf,1999,51.400001525878906
pry,m,1999,39.70000076293945
pry,f,1999,71.80000305175781
pry,mf,2000,51.20000076293945
pry,m,2000,40.099998474121094
pry,f,2000,69.19999694824219
pry,mf,2001,51.20000076293945
pry,m,2001,40.099998474121094
pry,f,2001,69.19999694824219
pry,mf,2002,50.29999923706055
pry,m,2002,38.79999923706055
pry,f,2002,70.0
pry,mf,2003,52.099998474121094
pry,m,2003,41.599998474121094
pry,f,2003,69.30000305175781
pry,mf,2004,50.20000076293945
pry,m,2004,41.20000076293945
pry,f,2004,64.30000305175781
pry,mf,2005,51.900001525878906
pry,m,2005,41.20000076293945
pry,f,2005,68.69999694824219
pry,mf,2006,51.5
pry,m,2006,40.70000076293945
pry,f,2006,69.5
pry,mf,2007,52.400001525878906
pry,m,2007,42.599998474121094
pry,f,2007,67.5999984741211
pry,mf,2008,54.5
pry,m,2008,44.099998474121094
pry,f,2008,71.0999984741211
pry,mf,2009,53.099998474121094
pry,m,2009,43.79999923706055
pry,f,2009,68.0
pry,mf,2010,54.29999923706055
pry,m,2010,43.29999923706055
pry,f,2010,72.30000305175781
pry,mf,2011,55.900001525878906
pry,m,2011,45.900001525878906
pry,f,2011,70.80000305175781
pry,mf,2012,56.099998474121094
pry,m,2012,47.29999923706055
pry,f,2012,68.69999694824219
pry,mf,2013,59.29999923706055
pry,m,2013,47.70000076293945
pry,f,2013,75.4000015258789
pry,mf,2014,58.20000076293945
pry,m,2014,47.400001525878906
pry,f,2014,74.30000305175781
per,mf,1986,69.19999694824219
per,mf,1987,70.4000015258789
per,m,1987,63.0
per,f,1987,81.5999984741211
per,mf,1989,72.5999984741211
per,mf,1990,71.5
per,m,1990,66.0999984741211
per,f,1990,79.69999694824219
per,mf,1991,74.5999984741211
per,m,1991,68.69999694824219
per,f,1991,84.0
per,mf,1992,75.5999984741211
per,m,1992,68.69999694824219
per,f,1992,86.9000015258789
per,mf,1993,74.9000015258789
per,m,1993,68.9000015258789
per,f,1993,84.5999984741211
per,mf,1994,73.30000305175781
